,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
331,1868-08-01,27.496,1.077,Zhongzhe,Taiwan,24.9964,121.4855
332,1868-09-01,25.837000000000003,1.24,Zhongzhe,Taiwan,24.9964,121.4855
333,1868-10-01,23.437,1.125,Zhongzhe,Taiwan,24.9964,121.4855
334,1868-11-01,19.903,1.63,Zhongzhe,Taiwan,24.9964,121.4855
335,1868-12-01,16.493,2.062,Zhongzhe,Taiwan,24.9964,121.4855
336,1869-01-01,14.467,2.12,Zhongzhe,Taiwan,24.9964,121.4855
337,1869-02-01,14.835,1.828,Zhongzhe,Taiwan,24.9964,121.4855
338,1869-03-01,15.701999999999998,1.5759999999999998,Zhongzhe,Taiwan,24.9964,121.4855
339,1869-04-01,18.832,1.555,Zhongzhe,Taiwan,24.9964,121.4855
340,1869-05-01,23.585,1.157,Zhongzhe,Taiwan,24.9964,121.4855
341,1869-06-01,26.169,1.117,Zhongzhe,Taiwan,24.9964,121.4855
342,1869-07-01,28.188,1.222,Zhongzhe,Taiwan,24.9964,121.4855
343,1869-08-01,27.945,0.919,Zhongzhe,Taiwan,24.9964,121.4855
344,1869-09-01,26.347,1.032,Zhongzhe,Taiwan,24.9964,121.4855
345,1869-10-01,22.989,1.0759999999999998,Zhongzhe,Taiwan,24.9964,121.4855
346,1869-11-01,18.656,2.025,Zhongzhe,Taiwan,24.9964,121.4855
347,1869-12-01,16.122999999999998,1.809,Zhongzhe,Taiwan,24.9964,121.4855
348,1870-01-01,14.232,1.545,Zhongzhe,Taiwan,24.9964,121.4855
349,1870-02-01,13.607,1.714,Zhongzhe,Taiwan,24.9964,121.4855
350,1870-03-01,16.884999999999998,2.677,Zhongzhe,Taiwan,24.9964,121.4855
351,1870-04-01,20.361,2.765,Zhongzhe,Taiwan,24.9964,121.4855
352,1870-05-01,23.547,1.252,Zhongzhe,Taiwan,24.9964,121.4855
353,1870-06-01,27.028,2.092,Zhongzhe,Taiwan,24.9964,121.4855
354,1870-07-01,28.269,1.578,Zhongzhe,Taiwan,24.9964,121.4855
355,1870-08-01,27.496,1.055,Zhongzhe,Taiwan,24.9964,121.4855
356,1870-09-01,25.682,1.5719999999999998,Zhongzhe,Taiwan,24.9964,121.4855
357,1870-10-01,23.193,1.5659999999999998,Zhongzhe,Taiwan,24.9964,121.4855
358,1870-11-01,18.89,1.469,Zhongzhe,Taiwan,24.9964,121.4855
359,1870-12-01,15.681,2.0540000000000003,Zhongzhe,Taiwan,24.9964,121.4855
360,1871-01-01,14.493,1.972,Zhongzhe,Taiwan,24.9964,121.4855
361,1871-02-01,13.858,1.7480000000000002,Zhongzhe,Taiwan,24.9964,121.4855
362,1871-03-01,16.465999999999998,1.661,Zhongzhe,Taiwan,24.9964,121.4855
363,1871-04-01,20.585,2.255,Zhongzhe,Taiwan,24.9964,121.4855
364,1871-05-01,24.325000000000006,1.733,Zhongzhe,Taiwan,24.9964,121.4855
365,1871-06-01,26.291,1.696,Zhongzhe,Taiwan,24.9964,121.4855
366,1871-07-01,28.342,1.76,Zhongzhe,Taiwan,24.9964,121.4855
367,1871-08-01,28.168000000000006,1.49,Zhongzhe,Taiwan,24.9964,121.4855
368,1871-09-01,26.384,2.898,Zhongzhe,Taiwan,24.9964,121.4855
369,1871-10-01,23.418000000000003,1.756,Zhongzhe,Taiwan,24.9964,121.4855
370,1871-11-01,18.831,1.4169999999999998,Zhongzhe,Taiwan,24.9964,121.4855
371,1871-12-01,13.916999999999998,2.0540000000000003,Zhongzhe,Taiwan,24.9964,121.4855
372,1872-01-01,13.826,2.552,Zhongzhe,Taiwan,24.9964,121.4855
373,1872-02-01,12.144,1.736,Zhongzhe,Taiwan,24.9964,121.4855
374,1872-03-01,16.262999999999998,1.644,Zhongzhe,Taiwan,24.9964,121.4855
375,1872-04-01,20.852,2.011,Zhongzhe,Taiwan,24.9964,121.4855
376,1872-05-01,23.979000000000006,1.186,Zhongzhe,Taiwan,24.9964,121.4855
377,1872-06-01,25.224,1.584,Zhongzhe,Taiwan,24.9964,121.4855
378,1872-07-01,28.898000000000003,2.236,Zhongzhe,Taiwan,24.9964,121.4855
379,1872-08-01,28.247,1.78,Zhongzhe,Taiwan,24.9964,121.4855
380,1872-09-01,25.778,0.931,Zhongzhe,Taiwan,24.9964,121.4855
381,1872-10-01,22.831,0.89,Zhongzhe,Taiwan,24.9964,121.4855
382,1872-11-01,19.371,1.111,Zhongzhe,Taiwan,24.9964,121.4855
383,1872-12-01,17.337999999999994,1.717,Zhongzhe,Taiwan,24.9964,121.4855
384,1873-01-01,13.001,1.791,Zhongzhe,Taiwan,24.9964,121.4855
385,1873-02-01,13.642,1.35,Zhongzhe,Taiwan,24.9964,121.4855
386,1873-03-01,15.268,1.167,Zhongzhe,Taiwan,24.9964,121.4855
387,1873-04-01,19.817,2.655,Zhongzhe,Taiwan,24.9964,121.4855
388,1873-05-01,23.135,1.649,Zhongzhe,Taiwan,24.9964,121.4855
389,1873-06-01,25.02,1.128,Zhongzhe,Taiwan,24.9964,121.4855
390,1873-07-01,27.651,1.875,Zhongzhe,Taiwan,24.9964,121.4855
391,1873-08-01,27.104000000000006,0.923,Zhongzhe,Taiwan,24.9964,121.4855
392,1873-09-01,25.761000000000006,0.947,Zhongzhe,Taiwan,24.9964,121.4855
393,1873-10-01,22.434,1.051,Zhongzhe,Taiwan,24.9964,121.4855
394,1873-11-01,19.982,1.233,Zhongzhe,Taiwan,24.9964,121.4855
395,1873-12-01,17.165,1.484,Zhongzhe,Taiwan,24.9964,121.4855
396,1874-01-01,12.893,2.0380000000000003,Zhongzhe,Taiwan,24.9964,121.4855
397,1874-02-01,13.887,1.476,Zhongzhe,Taiwan,24.9964,121.4855
398,1874-03-01,14.945,1.98,Zhongzhe,Taiwan,24.9964,121.4855
399,1874-04-01,19.444000000000003,1.1909999999999998,Zhongzhe,Taiwan,24.9964,121.4855
400,1874-05-01,23.179,1.384,Zhongzhe,Taiwan,24.9964,121.4855
401,1874-06-01,27.294,1.4240000000000002,Zhongzhe,Taiwan,24.9964,121.4855
402,1874-07-01,27.683000000000003,1.365,Zhongzhe,Taiwan,24.9964,121.4855
403,1874-08-01,27.614,0.856,Zhongzhe,Taiwan,24.9964,121.4855
404,1874-09-01,26.126,1.068,Zhongzhe,Taiwan,24.9964,121.4855
405,1874-10-01,23.438,1.398,Zhongzhe,Taiwan,24.9964,121.4855
406,1874-11-01,18.315,1.404,Zhongzhe,Taiwan,24.9964,121.4855
407,1874-12-01,16.852,1.3430000000000002,Zhongzhe,Taiwan,24.9964,121.4855
408,1875-01-01,12.852,1.436,Zhongzhe,Taiwan,24.9964,121.4855
409,1875-02-01,13.467,1.415,Zhongzhe,Taiwan,24.9964,121.4855
410,1875-03-01,16.709999999999994,1.93,Zhongzhe,Taiwan,24.9964,121.4855
411,1875-04-01,19.171,1.24,Zhongzhe,Taiwan,24.9964,121.4855
412,1875-05-01,24.089,1.574,Zhongzhe,Taiwan,24.9964,121.4855
413,1875-06-01,25.77,1.6230000000000002,Zhongzhe,Taiwan,24.9964,121.4855
414,1875-07-01,28.185,1.123,Zhongzhe,Taiwan,24.9964,121.4855
415,1875-08-01,27.656,2.11,Zhongzhe,Taiwan,24.9964,121.4855
416,1875-09-01,25.35100000000001,1.104,Zhongzhe,Taiwan,24.9964,121.4855
417,1875-10-01,22.74,1.093,Zhongzhe,Taiwan,24.9964,121.4855
418,1875-11-01,18.909,1.456,Zhongzhe,Taiwan,24.9964,121.4855
419,1875-12-01,13.582,1.925,Zhongzhe,Taiwan,24.9964,121.4855
420,1876-01-01,12.41,1.3219999999999998,Zhongzhe,Taiwan,24.9964,121.4855
421,1876-02-01,14.092,1.327,Zhongzhe,Taiwan,24.9964,121.4855
422,1876-03-01,15.939999999999998,1.923,Zhongzhe,Taiwan,24.9964,121.4855
423,1876-04-01,18.79,1.107,Zhongzhe,Taiwan,24.9964,121.4855
424,1876-05-01,23.055000000000003,1.297,Zhongzhe,Taiwan,24.9964,121.4855
425,1876-06-01,25.113000000000003,2.096,Zhongzhe,Taiwan,24.9964,121.4855
426,1876-07-01,26.781,1.48,Zhongzhe,Taiwan,24.9964,121.4855
427,1876-08-01,26.81600000000001,1.046,Zhongzhe,Taiwan,24.9964,121.4855
428,1876-09-01,25.733,1.134,Zhongzhe,Taiwan,24.9964,121.4855
429,1876-10-01,22.651,1.198,Zhongzhe,Taiwan,24.9964,121.4855
430,1876-11-01,18.672,1.186,Zhongzhe,Taiwan,24.9964,121.4855
431,1876-12-01,16.046999999999993,2.141,Zhongzhe,Taiwan,24.9964,121.4855
432,1877-01-01,14.484000000000002,1.847,Zhongzhe,Taiwan,24.9964,121.4855
433,1877-02-01,12.814,1.5930000000000002,Zhongzhe,Taiwan,24.9964,121.4855
434,1877-03-01,15.401999999999996,1.307,Zhongzhe,Taiwan,24.9964,121.4855
435,1877-04-01,19.74,1.817,Zhongzhe,Taiwan,24.9964,121.4855
436,1877-05-01,23.262,1.72,Zhongzhe,Taiwan,24.9964,121.4855
437,1877-06-01,25.997,1.855,Zhongzhe,Taiwan,24.9964,121.4855
438,1877-07-01,27.322,1.937,Zhongzhe,Taiwan,24.9964,121.4855
439,1877-08-01,27.042,2.16,Zhongzhe,Taiwan,24.9964,121.4855
440,1877-09-01,25.842,1.014,Zhongzhe,Taiwan,24.9964,121.4855
441,1877-10-01,22.07,1.75,Zhongzhe,Taiwan,24.9964,121.4855
442,1877-11-01,20.327,1.683,Zhongzhe,Taiwan,24.9964,121.4855
443,1877-12-01,16.468999999999998,2.3080000000000003,Zhongzhe,Taiwan,24.9964,121.4855
444,1878-01-01,11.832,2.004,Zhongzhe,Taiwan,24.9964,121.4855
445,1878-02-01,12.646,1.859,Zhongzhe,Taiwan,24.9964,121.4855
446,1878-03-01,16.099999999999998,1.551,Zhongzhe,Taiwan,24.9964,121.4855
447,1878-04-01,20.011,1.5530000000000002,Zhongzhe,Taiwan,24.9964,121.4855
448,1878-05-01,23.154000000000003,1.104,Zhongzhe,Taiwan,24.9964,121.4855
449,1878-06-01,25.855,1.151,Zhongzhe,Taiwan,24.9964,121.4855
450,1878-07-01,28.019,1.234,Zhongzhe,Taiwan,24.9964,121.4855
451,1878-08-01,27.463,0.923,Zhongzhe,Taiwan,24.9964,121.4855
452,1878-09-01,26.478,1.695,Zhongzhe,Taiwan,24.9964,121.4855
453,1878-10-01,23.869,1.214,Zhongzhe,Taiwan,24.9964,121.4855
454,1878-11-01,20.259,1.34,Zhongzhe,Taiwan,24.9964,121.4855
455,1878-12-01,15.711999999999998,1.354,Zhongzhe,Taiwan,24.9964,121.4855
456,1879-01-01,14.062,1.087,Zhongzhe,Taiwan,24.9964,121.4855
457,1879-02-01,15.216,1.144,Zhongzhe,Taiwan,24.9964,121.4855
458,1879-03-01,15.396999999999998,1.042,Zhongzhe,Taiwan,24.9964,121.4855
459,1879-04-01,19.39,1.341,Zhongzhe,Taiwan,24.9964,121.4855
460,1879-05-01,24.031,1.5630000000000002,Zhongzhe,Taiwan,24.9964,121.4855
461,1879-06-01,25.461,0.923,Zhongzhe,Taiwan,24.9964,121.4855
462,1879-07-01,28.023000000000003,1.918,Zhongzhe,Taiwan,24.9964,121.4855
463,1879-08-01,28.026000000000003,1.394,Zhongzhe,Taiwan,24.9964,121.4855
464,1879-09-01,25.777,1.022,Zhongzhe,Taiwan,24.9964,121.4855
465,1879-10-01,22.979,1.0590000000000002,Zhongzhe,Taiwan,24.9964,121.4855
466,1879-11-01,19.605,1.4,Zhongzhe,Taiwan,24.9964,121.4855
467,1879-12-01,15.457999999999998,1.223,Zhongzhe,Taiwan,24.9964,121.4855
468,1880-01-01,13.126,1.222,Zhongzhe,Taiwan,24.9964,121.4855
469,1880-02-01,13.843,1.025,Zhongzhe,Taiwan,24.9964,121.4855
470,1880-03-01,15.974999999999998,1.344,Zhongzhe,Taiwan,24.9964,121.4855
471,1880-04-01,18.693,0.902,Zhongzhe,Taiwan,24.9964,121.4855
472,1880-05-01,23.394,1.314,Zhongzhe,Taiwan,24.9964,121.4855
473,1880-06-01,25.189,0.983,Zhongzhe,Taiwan,24.9964,121.4855
474,1880-07-01,26.738000000000003,0.841,Zhongzhe,Taiwan,24.9964,121.4855
475,1880-08-01,26.25,1.136,Zhongzhe,Taiwan,24.9964,121.4855
476,1880-09-01,25.97600000000001,1.056,Zhongzhe,Taiwan,24.9964,121.4855
477,1880-10-01,23.584,1.029,Zhongzhe,Taiwan,24.9964,121.4855
478,1880-11-01,18.271,1.791,Zhongzhe,Taiwan,24.9964,121.4855
479,1880-12-01,14.134,1.138,Zhongzhe,Taiwan,24.9964,121.4855
480,1881-01-01,13.374,1.152,Zhongzhe,Taiwan,24.9964,121.4855
481,1881-02-01,15.216,2.139,Zhongzhe,Taiwan,24.9964,121.4855
482,1881-03-01,13.896,1.16,Zhongzhe,Taiwan,24.9964,121.4855
483,1881-04-01,19.473,0.94,Zhongzhe,Taiwan,24.9964,121.4855
484,1881-05-01,22.741000000000003,1.071,Zhongzhe,Taiwan,24.9964,121.4855
485,1881-06-01,25.344,1.173,Zhongzhe,Taiwan,24.9964,121.4855
486,1881-07-01,27.075,0.7909999999999999,Zhongzhe,Taiwan,24.9964,121.4855
487,1881-08-01,27.253,0.7929999999999999,Zhongzhe,Taiwan,24.9964,121.4855
488,1881-09-01,25.72,0.81,Zhongzhe,Taiwan,24.9964,121.4855
489,1881-10-01,22.77,1.185,Zhongzhe,Taiwan,24.9964,121.4855
490,1881-11-01,19.779,1.005,Zhongzhe,Taiwan,24.9964,121.4855
491,1881-12-01,16.121,1.3330000000000002,Zhongzhe,Taiwan,24.9964,121.4855
492,1882-01-01,15.058,1.371,Zhongzhe,Taiwan,24.9964,121.4855
493,1882-02-01,13.765,1.255,Zhongzhe,Taiwan,24.9964,121.4855
494,1882-03-01,15.445,1.254,Zhongzhe,Taiwan,24.9964,121.4855
495,1882-04-01,19.037,0.872,Zhongzhe,Taiwan,24.9964,121.4855
496,1882-05-01,22.712000000000003,0.914,Zhongzhe,Taiwan,24.9964,121.4855
497,1882-06-01,24.996,0.902,Zhongzhe,Taiwan,24.9964,121.4855
498,1882-07-01,26.373,1.053,Zhongzhe,Taiwan,24.9964,121.4855
499,1882-08-01,26.253,0.985,Zhongzhe,Taiwan,24.9964,121.4855
500,1882-09-01,25.599,0.846,Zhongzhe,Taiwan,24.9964,121.4855
501,1882-10-01,23.757,1.079,Zhongzhe,Taiwan,24.9964,121.4855
502,1882-11-01,18.872,0.8959999999999999,Zhongzhe,Taiwan,24.9964,121.4855
503,1882-12-01,15.108,1.123,Zhongzhe,Taiwan,24.9964,121.4855
504,1883-01-01,13.37,1.084,Zhongzhe,Taiwan,24.9964,121.4855
505,1883-02-01,13.325,1.369,Zhongzhe,Taiwan,24.9964,121.4855
506,1883-03-01,15.386,1.291,Zhongzhe,Taiwan,24.9964,121.4855
507,1883-04-01,19.555,0.943,Zhongzhe,Taiwan,24.9964,121.4855
508,1883-05-01,22.984,0.8109999999999999,Zhongzhe,Taiwan,24.9964,121.4855
509,1883-06-01,25.605,1.007,Zhongzhe,Taiwan,24.9964,121.4855
510,1883-07-01,27.178,0.928,Zhongzhe,Taiwan,24.9964,121.4855
511,1883-08-01,26.667,0.664,Zhongzhe,Taiwan,24.9964,121.4855
512,1883-09-01,25.335,1.658,Zhongzhe,Taiwan,24.9964,121.4855
513,1883-10-01,22.947,0.7829999999999999,Zhongzhe,Taiwan,24.9964,121.4855
514,1883-11-01,18.965,0.903,Zhongzhe,Taiwan,24.9964,121.4855
515,1883-12-01,14.532999999999998,1.182,Zhongzhe,Taiwan,24.9964,121.4855
516,1884-01-01,14.998,1.356,Zhongzhe,Taiwan,24.9964,121.4855
517,1884-02-01,12.161,1.198,Zhongzhe,Taiwan,24.9964,121.4855
518,1884-03-01,15.227999999999998,1.105,Zhongzhe,Taiwan,24.9964,121.4855
519,1884-04-01,17.938,1.166,Zhongzhe,Taiwan,24.9964,121.4855
520,1884-05-01,21.775,1.827,Zhongzhe,Taiwan,24.9964,121.4855
521,1884-06-01,24.665,1.008,Zhongzhe,Taiwan,24.9964,121.4855
522,1884-07-01,27.006,0.6459999999999999,Zhongzhe,Taiwan,24.9964,121.4855
523,1884-08-01,26.777,0.653,Zhongzhe,Taiwan,24.9964,121.4855
524,1884-09-01,25.703000000000007,0.7290000000000001,Zhongzhe,Taiwan,24.9964,121.4855
525,1884-10-01,22.8,0.815,Zhongzhe,Taiwan,24.9964,121.4855
526,1884-11-01,17.595,1.139,Zhongzhe,Taiwan,24.9964,121.4855
527,1884-12-01,14.154999999999998,1.183,Zhongzhe,Taiwan,24.9964,121.4855
528,1885-01-01,13.183,1.22,Zhongzhe,Taiwan,24.9964,121.4855
529,1885-02-01,11.584,2.24,Zhongzhe,Taiwan,24.9964,121.4855
530,1885-03-01,14.621999999999998,1.396,Zhongzhe,Taiwan,24.9964,121.4855
531,1885-04-01,18.952,1.785,Zhongzhe,Taiwan,24.9964,121.4855
532,1885-05-01,22.883000000000006,0.826,Zhongzhe,Taiwan,24.9964,121.4855
533,1885-06-01,25.25,1.31,Zhongzhe,Taiwan,24.9964,121.4855
534,1885-07-01,26.526,1.099,Zhongzhe,Taiwan,24.9964,121.4855
535,1885-08-01,26.885,0.999,Zhongzhe,Taiwan,24.9964,121.4855
536,1885-09-01,25.017000000000003,0.885,Zhongzhe,Taiwan,24.9964,121.4855
537,1885-10-01,22.572,0.978,Zhongzhe,Taiwan,24.9964,121.4855
538,1885-11-01,18.644,1.224,Zhongzhe,Taiwan,24.9964,121.4855
539,1885-12-01,16.363,1.314,Zhongzhe,Taiwan,24.9964,121.4855
540,1886-01-01,13.084,1.109,Zhongzhe,Taiwan,24.9964,121.4855
541,1886-02-01,10.592,2.375,Zhongzhe,Taiwan,24.9964,121.4855
542,1886-03-01,15.313999999999998,0.8340000000000001,Zhongzhe,Taiwan,24.9964,121.4855
543,1886-04-01,18.774,0.8190000000000001,Zhongzhe,Taiwan,24.9964,121.4855
544,1886-05-01,22.596,0.853,Zhongzhe,Taiwan,24.9964,121.4855
545,1886-06-01,24.568,0.878,Zhongzhe,Taiwan,24.9964,121.4855
546,1886-07-01,26.986,1.212,Zhongzhe,Taiwan,24.9964,121.4855
547,1886-08-01,26.85100000000001,0.732,Zhongzhe,Taiwan,24.9964,121.4855
548,1886-09-01,24.868,1.122,Zhongzhe,Taiwan,24.9964,121.4855
549,1886-10-01,23.475,0.957,Zhongzhe,Taiwan,24.9964,121.4855
550,1886-11-01,19.326,1.22,Zhongzhe,Taiwan,24.9964,121.4855
551,1886-12-01,14.528,1.4680000000000002,Zhongzhe,Taiwan,24.9964,121.4855
552,1887-01-01,13.992,1.144,Zhongzhe,Taiwan,24.9964,121.4855
553,1887-02-01,12.654000000000002,1.841,Zhongzhe,Taiwan,24.9964,121.4855
554,1887-03-01,15.291,1.135,Zhongzhe,Taiwan,24.9964,121.4855
555,1887-04-01,19.503,2.021,Zhongzhe,Taiwan,24.9964,121.4855
556,1887-05-01,22.501,1.213,Zhongzhe,Taiwan,24.9964,121.4855
557,1887-06-01,25.431,1.486,Zhongzhe,Taiwan,24.9964,121.4855
558,1887-07-01,26.949,0.892,Zhongzhe,Taiwan,24.9964,121.4855
559,1887-08-01,27.094,1.106,Zhongzhe,Taiwan,24.9964,121.4855
560,1887-09-01,26.253,0.868,Zhongzhe,Taiwan,24.9964,121.4855
561,1887-10-01,22.979,0.8759999999999999,Zhongzhe,Taiwan,24.9964,121.4855
562,1887-11-01,19.428,1.128,Zhongzhe,Taiwan,24.9964,121.4855
563,1887-12-01,16.163999999999998,0.973,Zhongzhe,Taiwan,24.9964,121.4855
564,1888-01-01,14.805,1.231,Zhongzhe,Taiwan,24.9964,121.4855
565,1888-02-01,12.372,2.677,Zhongzhe,Taiwan,24.9964,121.4855
566,1888-03-01,16.671,1.027,Zhongzhe,Taiwan,24.9964,121.4855
567,1888-04-01,20.069000000000003,1.167,Zhongzhe,Taiwan,24.9964,121.4855
568,1888-05-01,23.281,0.853,Zhongzhe,Taiwan,24.9964,121.4855
569,1888-06-01,25.18,1.031,Zhongzhe,Taiwan,24.9964,121.4855
570,1888-07-01,27.764,0.8540000000000001,Zhongzhe,Taiwan,24.9964,121.4855
571,1888-08-01,27.491000000000003,0.7859999999999999,Zhongzhe,Taiwan,24.9964,121.4855
572,1888-09-01,25.772,0.778,Zhongzhe,Taiwan,24.9964,121.4855
573,1888-10-01,22.62,1.3030000000000002,Zhongzhe,Taiwan,24.9964,121.4855
574,1888-11-01,20.36,0.861,Zhongzhe,Taiwan,24.9964,121.4855
575,1888-12-01,17.054000000000002,1.078,Zhongzhe,Taiwan,24.9964,121.4855
576,1889-01-01,12.91,1.189,Zhongzhe,Taiwan,24.9964,121.4855
577,1889-02-01,13.105,1.205,Zhongzhe,Taiwan,24.9964,121.4855
578,1889-03-01,16.168999999999997,1.029,Zhongzhe,Taiwan,24.9964,121.4855
579,1889-04-01,19.317,1.173,Zhongzhe,Taiwan,24.9964,121.4855
580,1889-05-01,22.929,1.275,Zhongzhe,Taiwan,24.9964,121.4855
581,1889-06-01,26.611,0.687,Zhongzhe,Taiwan,24.9964,121.4855
582,1889-07-01,28.102,1.231,Zhongzhe,Taiwan,24.9964,121.4855
583,1889-08-01,26.936,0.742,Zhongzhe,Taiwan,24.9964,121.4855
584,1889-09-01,25.28700000000001,1.004,Zhongzhe,Taiwan,24.9964,121.4855
585,1889-10-01,23.319000000000003,1.527,Zhongzhe,Taiwan,24.9964,121.4855
586,1889-11-01,19.15,1.078,Zhongzhe,Taiwan,24.9964,121.4855
587,1889-12-01,15.708999999999998,1.501,Zhongzhe,Taiwan,24.9964,121.4855
588,1890-01-01,14.208,1.033,Zhongzhe,Taiwan,24.9964,121.4855
589,1890-02-01,15.838,1.381,Zhongzhe,Taiwan,24.9964,121.4855
590,1890-03-01,15.134999999999998,1.85,Zhongzhe,Taiwan,24.9964,121.4855
591,1890-04-01,20.516,1.268,Zhongzhe,Taiwan,24.9964,121.4855
592,1890-05-01,22.926,1.5630000000000002,Zhongzhe,Taiwan,24.9964,121.4855
593,1890-06-01,25.552,1.25,Zhongzhe,Taiwan,24.9964,121.4855
594,1890-07-01,27.283,1.107,Zhongzhe,Taiwan,24.9964,121.4855
595,1890-08-01,26.807,0.642,Zhongzhe,Taiwan,24.9964,121.4855
596,1890-09-01,25.01,0.894,Zhongzhe,Taiwan,24.9964,121.4855
597,1890-10-01,22.261,0.847,Zhongzhe,Taiwan,24.9964,121.4855
598,1890-11-01,19.62,1.106,Zhongzhe,Taiwan,24.9964,121.4855
599,1890-12-01,17.93,0.952,Zhongzhe,Taiwan,24.9964,121.4855
600,1891-01-01,14.877,1.4,Zhongzhe,Taiwan,24.9964,121.4855
601,1891-02-01,13.485,1.406,Zhongzhe,Taiwan,24.9964,121.4855
602,1891-03-01,14.925999999999998,0.7070000000000001,Zhongzhe,Taiwan,24.9964,121.4855
603,1891-04-01,18.15,0.765,Zhongzhe,Taiwan,24.9964,121.4855
604,1891-05-01,22.902,1.3219999999999998,Zhongzhe,Taiwan,24.9964,121.4855
605,1891-06-01,25.106,1.632,Zhongzhe,Taiwan,24.9964,121.4855
606,1891-07-01,27.025,0.435,Zhongzhe,Taiwan,24.9964,121.4855
607,1891-08-01,26.889000000000006,0.518,Zhongzhe,Taiwan,24.9964,121.4855
608,1891-09-01,26.072000000000006,0.68,Zhongzhe,Taiwan,24.9964,121.4855
609,1891-10-01,24.001,1.106,Zhongzhe,Taiwan,24.9964,121.4855
610,1891-11-01,19.667,0.985,Zhongzhe,Taiwan,24.9964,121.4855
611,1891-12-01,16.423,0.907,Zhongzhe,Taiwan,24.9964,121.4855
612,1892-01-01,14.383,0.944,Zhongzhe,Taiwan,24.9964,121.4855
613,1892-02-01,14.576,0.918,Zhongzhe,Taiwan,24.9964,121.4855
614,1892-03-01,14.929999999999998,1.455,Zhongzhe,Taiwan,24.9964,121.4855
615,1892-04-01,19.62,1.4380000000000002,Zhongzhe,Taiwan,24.9964,121.4855
616,1892-05-01,22.702,0.958,Zhongzhe,Taiwan,24.9964,121.4855
617,1892-06-01,25.615,0.644,Zhongzhe,Taiwan,24.9964,121.4855
618,1892-07-01,27.299,1.09,Zhongzhe,Taiwan,24.9964,121.4855
619,1892-08-01,27.363000000000003,1.3,Zhongzhe,Taiwan,24.9964,121.4855
620,1892-09-01,24.949,0.7190000000000001,Zhongzhe,Taiwan,24.9964,121.4855
621,1892-10-01,22.148000000000003,0.645,Zhongzhe,Taiwan,24.9964,121.4855
622,1892-11-01,20.03,0.923,Zhongzhe,Taiwan,24.9964,121.4855
623,1892-12-01,14.338,1.022,Zhongzhe,Taiwan,24.9964,121.4855
624,1893-01-01,12.537,1.113,Zhongzhe,Taiwan,24.9964,121.4855
625,1893-02-01,12.184,0.696,Zhongzhe,Taiwan,24.9964,121.4855
626,1893-03-01,15.223999999999998,1.256,Zhongzhe,Taiwan,24.9964,121.4855
627,1893-04-01,18.878,0.6779999999999999,Zhongzhe,Taiwan,24.9964,121.4855
628,1893-05-01,22.06900000000001,1.056,Zhongzhe,Taiwan,24.9964,121.4855
629,1893-06-01,25.623,1.032,Zhongzhe,Taiwan,24.9964,121.4855
630,1893-07-01,27.296,1.666,Zhongzhe,Taiwan,24.9964,121.4855
631,1893-08-01,27.062,0.7609999999999999,Zhongzhe,Taiwan,24.9964,121.4855
632,1893-09-01,26.337000000000003,1.389,Zhongzhe,Taiwan,24.9964,121.4855
633,1893-10-01,22.495,0.6409999999999999,Zhongzhe,Taiwan,24.9964,121.4855
634,1893-11-01,18.384,0.684,Zhongzhe,Taiwan,24.9964,121.4855
635,1893-12-01,16.016,1.087,Zhongzhe,Taiwan,24.9964,121.4855
636,1894-01-01,14.66,1.545,Zhongzhe,Taiwan,24.9964,121.4855
637,1894-02-01,13.966,1.236,Zhongzhe,Taiwan,24.9964,121.4855
638,1894-03-01,15.753999999999998,0.878,Zhongzhe,Taiwan,24.9964,121.4855
639,1894-04-01,19.798,0.684,Zhongzhe,Taiwan,24.9964,121.4855
640,1894-05-01,22.85,0.6509999999999999,Zhongzhe,Taiwan,24.9964,121.4855
641,1894-06-01,25.567,0.628,Zhongzhe,Taiwan,24.9964,121.4855
642,1894-07-01,27.288,1.531,Zhongzhe,Taiwan,24.9964,121.4855
643,1894-08-01,27.398000000000003,1.78,Zhongzhe,Taiwan,24.9964,121.4855
644,1894-09-01,25.872,1.244,Zhongzhe,Taiwan,24.9964,121.4855
645,1894-10-01,22.393,0.632,Zhongzhe,Taiwan,24.9964,121.4855
646,1894-11-01,19.947,0.916,Zhongzhe,Taiwan,24.9964,121.4855
647,1894-12-01,15.588,0.8029999999999999,Zhongzhe,Taiwan,24.9964,121.4855
648,1895-01-01,12.487,0.895,Zhongzhe,Taiwan,24.9964,121.4855
649,1895-02-01,14.091,0.975,Zhongzhe,Taiwan,24.9964,121.4855
650,1895-03-01,15.323999999999998,0.794,Zhongzhe,Taiwan,24.9964,121.4855
651,1895-04-01,19.559,0.7090000000000001,Zhongzhe,Taiwan,24.9964,121.4855
652,1895-05-01,23.113000000000003,1.135,Zhongzhe,Taiwan,24.9964,121.4855
653,1895-06-01,25.72,0.809,Zhongzhe,Taiwan,24.9964,121.4855
654,1895-07-01,27.078000000000003,0.593,Zhongzhe,Taiwan,24.9964,121.4855
655,1895-08-01,27.145000000000003,0.482,Zhongzhe,Taiwan,24.9964,121.4855
656,1895-09-01,25.306,1.09,Zhongzhe,Taiwan,24.9964,121.4855
657,1895-10-01,22.212,1.09,Zhongzhe,Taiwan,24.9964,121.4855
